username,content,timestamp,replies,retweets,likes,url
@SAPoliceService,"#sapsHQ Nationwide #ValaUmgodioperations from 18/08 to 24/08, led to 215 arrests for #IllegalMining & serious crimes, including explosives, firearms, precious metals & Immigration Act offences. Items seized: 2 firearms & 3 vehicles. 

In addition two Mozambican nationals were",2025-08-27T16:57:39.000Z,0,0,0,https://x.com/SAPoliceService/status/1960748556329082900
@tv3_ghana,"GoldBod taskforce arrests American, Moroccan and Ghanaians for illegal gold buying 
3news.com/news/crime/gol
… #GoldTrade #IllegalMining #GhanaNews",2025-10-07T12:25:20.000Z,0,0,0,https://x.com/tv3_ghana/status/1975537926550528405
@_ArriveAlive,"Five suspects arrested in the possession of gold bearing material, during Operation Vala Umgodi in Elukwatini, Mpumalanga
tinyurl.com/2yl87z8o

#ArriveAlive #IllegalMining 
@SAPoliceService",2025-09-12T06:16:48.000Z,0,0,0,https://x.com/_ArriveAlive/status/1966385485288272183
@bstvlive,"एटा
जिला प्रशासन की अवैध खनन पर कार्रवाई
SDM, तहसीलदार ने जेसीबी, ट्रैक्टर ट्रॉली पकड़ी
JCB और ट्रैक्टर ट्रॉली को थाने में कराया बंद
जलेसर कोतवाली क्षेत्र के गांव बेरनी का मामला
#Eta #IllegalMining #ActionTaken 
@Etahpolice",2025-09-17T07:53:16.000Z,0,0,0,https://x.com/bstvlive/status/1968221703588487176
@clubOmozambique,"Mozambique: A secret nightlife seems to have been set in motion among some of Manica’s gold mining companies 

#Mozambique #Moçambique #IllegalMining #MozambiqueNews",2025-10-09T12:45:51.000Z,0,0,0,https://x.com/clubOmozambique/status/1976267868787343451
@himachalpolice," अवैध खनन पर फिर प्रहार — नूरपुर पुलिस की कार्यवाही
5 जेसीबी और 4 टिपर जब्त।
हिमाचल पुलिस का संदेश स्पष्ट —
अवैध खनन किसी भी कीमत पर बर्दाश्त नहीं। 

#NurpurPolice #IllegalMining #HimachalPolice",2025-10-29T11:37:25.000Z,0,0,0,https://x.com/himachalpolice/status/1983498401808253159
@GGA_Nigeria,"Nigeria loses $9bn yearly to illegal mining, but the real cost is deeper: poisoned rivers, destroyed farmlands, and displaced farmers.

Read 
@AfricainFact_
  full report by 
@AdejumoKabir2
africainfact.com/illegal-mining
…

#IllegalMining #GoodGovernance #Accountability #Nigeria",2025-10-23T11:36:53.000Z,0,0,0,https://x.com/GGA_Nigeria/status/1981323939763626173
@IndiaNewsUP_UK,"ललितपुर : ललितपुर में अवैध खनन संपदा की लूट,अवैध मोरम कारोबार में माफियाओं के सिंडिकेट, शहर क्षेत्र बिरारी,रजवारा अन्य जगहों पर किए गड्ढे  
#IllegalMining #Lalitpur #uttarpradesh #breakingnews #indianews 
@lalitpurpolice
 @Uppolice",2025-09-28T07:56:27.000Z,0,0,0,https://x.com/IndiaNewsUP_UK/status/1972208771700347097
@GulistanNewsTV,"District Administration Doda Cracks Down on Illegal Mining in Bhalessa, Imposes Heavy Fines.
#Doda #IllegalMining #Bhalessa #AdministrationAction #EnvironmentProtection #JKNews #GulistanNews",2025-10-19T10:35:42.000Z,0,0,0,https://x.com/GulistanNewsTV/status/1979858991942688826
@jkchanneltv,"Poonch Police Seize 08 Vehicles, Apprehend 10 Persons in Illegal Mining Crackdown #PoonchPolice #IllegalMining #MiningCrackdown #JammuAndKashmir",2025-08-16T07:02:44.000Z,0,0,0,https://x.com/jkchanneltv/status/1956612573194772807
